InvoiceNo,InvoiceDate,CustomerID
538268,10/12/2010 12:45,18065
538279,10/12/2010 12:48,14952
538280,10/12/2010 12:50,12748
538283,10/12/2010 12:56,12748
538288,10/12/2010 12:58,12748
538296,10/12/2010 13:06,13148
538306,10/12/2010 13:24,12989
538307,10/12/2010 13:27,14667
538308,10/12/2010 13:29,14107
538309,10/12/2010 13:32,15881
538310,10/12/2010 13:44,15529
538311,10/12/2010 13:48,12785
538312,10/12/2010 13:48,16727
538313,10/12/2010 13:50,15514
538327,10/12/2010 13:58,15514
538342,10/12/2010 14:04,15514
538343,10/12/2010 14:29,13448
538345,10/12/2010 14:45,13787
538346,10/12/2010 14:53,17865
538347,10/12/2010 14:54,17220
538352,10/12/2010 15:21,16565
538353,10/12/2010 15:31,13798
538354,10/12/2010 15:45,16873
538355,10/12/2010 15:49,17912
538356,10/12/2010 15:56,14062
538361,10/12/2010 16:36,17757
538363,10/12/2010 17:14,18016
538364,10/12/2010 17:26,14448
538365,12/12/2010 10:11,17243
538366,12/12/2010 10:47,18109
538367,12/12/2010 10:48,14800
538368,12/12/2010 10:57,15503
538369,12/12/2010 11:06,17251
538370,12/12/2010 11:06,16923
538371,12/12/2010 11:07,15570
538374,12/12/2010 11:17,14159
538378,12/12/2010 11:26,14577
538379,12/12/2010 11:26,17126
538382,12/12/2010 11:37,17218
538397,12/12/2010 11:44,12753
538403,12/12/2010 11:46,17211
538409,12/12/2010 11:49,17236
538417,12/12/2010 11:54,16393
538418,12/12/2010 12:00,17372
538419,12/12/2010 12:01,16367
538420,12/12/2010 12:03,12875
538421,12/12/2010 12:08,17917
538437,12/12/2010 12:18,16010
538449,12/12/2010 12:24,17085
538453,12/12/2010 12:26,16779
538470,12/12/2010 12:34,15224
538473,12/12/2010 12:35,13668
538488,12/12/2010 12:41,13715
538497,12/12/2010 12:44,14684
538499,12/12/2010 12:46,17819
538501,12/12/2010 12:51,13715
538503,12/12/2010 12:56,17188
538504,12/12/2010 13:01,16011
538507,12/12/2010 13:26,15547
538508,12/12/2010 13:32,15998
538509,12/12/2010 13:37,14413
538510,12/12/2010 13:47,18004
538511,12/12/2010 13:56,13959
538512,12/12/2010 14:03,16665
538513,12/12/2010 14:21,15454
538514,12/12/2010 14:27,15044
538515,12/12/2010 14:43,17937
538516,12/12/2010 14:49,14608
538517,12/12/2010 16:05,17618
538518,12/12/2010 16:14,14505
538519,12/12/2010 16:20,18037
538521,13/12/2010 09:02,14180
538522,13/12/2010 09:09,16210
538523,13/12/2010 09:29,13198
538525,13/12/2010 09:39,12540
538526,13/12/2010 09:49,13225
538527,13/12/2010 09:52,15361
538528,13/12/2010 09:57,15689
538529,13/12/2010 10:24,14290
538532,13/12/2010 10:31,13209
538533,13/12/2010 10:31,14796
538534,13/12/2010 10:36,15881
538535,13/12/2010 10:39,17790
538537,13/12/2010 10:41,12747
538541,13/12/2010 10:46,17428
538557,13/12/2010 10:52,17790
538558,13/12/2010 10:58,13069
538565,13/12/2010 11:11,13069
538567,13/12/2010 11:23,13999
538576,13/12/2010 11:29,14498
538591,13/12/2010 11:44,14741
538592,13/12/2010 11:47,15854
538593,13/12/2010 11:51,16701
538594,13/12/2010 11:57,16927
538596,13/12/2010 12:10,17990
538597,13/12/2010 12:26,15555
538625,13/12/2010 12:50,14544
538626,13/12/2010 12:57,17338
538629,13/12/2010 13:10,17799
538630,13/12/2010 13:25,14565
538631,13/12/2010 13:27,13408
538633,13/12/2010 13:28,16726
538634,13/12/2010 13:28,14085
538635,13/12/2010 13:32,17303
538636,13/12/2010 13:50,14639
538637,13/12/2010 13:52,17611
538638,13/12/2010 14:16,17231
538639,13/12/2010 14:24,17179
538640,13/12/2010 14:32,17524
538641,13/12/2010 14:36,15640
538644,13/12/2010 14:39,12476
538645,13/12/2010 14:52,13269
538646,13/12/2010 14:55,17293
538648,13/12/2010 14:56,17937
538651,13/12/2010 15:07,15311
538652,13/12/2010 15:12,17890
538653,13/12/2010 15:12,13089
538654,13/12/2010 15:13,13089
538655,13/12/2010 15:16,17375
538656,13/12/2010 15:20,17371
538657,13/12/2010 15:26,15867
538658,13/12/2010 15:34,17969
538659,13/12/2010 15:36,14625
538660,13/12/2010 15:37,15808
538661,13/12/2010 15:42,15194
538662,13/12/2010 15:44,15159
538663,13/12/2010 15:45,15159
538664,13/12/2010 15:46,14733
538665,13/12/2010 15:56,17576
538667,13/12/2010 16:01,12748
538668,13/12/2010 16:17,13211
538669,13/12/2010 16:18,12748
538671,13/12/2010 16:38,15777
538679,13/12/2010 17:03,16455
538683,13/12/2010 17:40,14525
538685,14/12/2010 09:39,15694
538687,14/12/2010 09:50,13324
538688,14/12/2010 09:50,14829
538689,14/12/2010 09:52,13050
538697,14/12/2010 10:18,13948
538706,14/12/2010 10:34,14667
538707,14/12/2010 10:38,17894
538708,14/12/2010 10:43,16202
538709,14/12/2010 10:46,16442
538710,14/12/2010 10:48,18075
538714,14/12/2010 11:01,14524
538715,14/12/2010 11:03,14907
538716,14/12/2010 11:04,14907
538719,14/12/2010 11:10,15602
538721,14/12/2010 11:11,17526
538722,14/12/2010 11:12,17975
538744,14/12/2010 11:26,15356
538753,14/12/2010 11:29,14901
538783,14/12/2010 11:38,14961
538785,14/12/2010 11:39,14961
538795,14/12/2010 11:42,13267
538796,14/12/2010 11:43,17041
538797,14/12/2010 11:44,17685
538799,14/12/2010 11:48,15039
538800,14/12/2010 11:51,16458
538801,14/12/2010 11:51,16083
538807,14/12/2010 12:06,17194
538808,14/12/2010 12:11,14057
538809,14/12/2010 12:17,15514
538810,14/12/2010 12:18,14871
538811,14/12/2010 12:22,13178
538812,14/12/2010 12:25,18044
538814,14/12/2010 12:30,15983
538815,14/12/2010 12:30,18219
538816,14/12/2010 12:35,16812
538817,14/12/2010 12:38,16191
538826,14/12/2010 12:58,12370
538827,14/12/2010 12:59,14298
538828,14/12/2010 13:00,14298
538829,14/12/2010 13:00,16191
538830,14/12/2010 13:01,14298
538831,14/12/2010 13:02,18144
538832,14/12/2010 13:03,17158
538836,14/12/2010 13:09,12748
538839,14/12/2010 13:10,14606
538841,14/12/2010 13:11,16899
538843,14/12/2010 13:18,16033
538844,14/12/2010 13:19,14680
538845,14/12/2010 13:19,16531
538846,14/12/2010 13:22,14606
538848,14/12/2010 13:28,17404
538849,14/12/2010 13:31,14415
538850,14/12/2010 13:31,16499
538851,14/12/2010 13:32,16556
538852,14/12/2010 13:33,17372
538853,14/12/2010 13:35,16805
538854,14/12/2010 13:44,13102
538855,14/12/2010 13:50,16503
538856,14/12/2010 13:51,14057
538857,14/12/2010 13:58,15311
538858,14/12/2010 13:58,16553
538859,14/12/2010 13:59,16553
538860,14/12/2010 14:02,17757
538862,14/12/2010 14:11,16710
538863,14/12/2010 14:15,16919
538864,14/12/2010 14:26,17739
538865,14/12/2010 14:37,13238
538866,14/12/2010 14:40,17841
538868,14/12/2010 14:42,17017
538869,14/12/2010 14:50,15107
538870,14/12/2010 14:54,12829
538871,14/12/2010 15:02,14051
538872,14/12/2010 15:13,13097
538875,14/12/2010 15:18,13756
538878,14/12/2010 15:43,13767
538879,14/12/2010 15:50,15392
538886,14/12/2010 16:07,13846
538888,14/12/2010 16:23,17912
538890,14/12/2010 16:39,12867
538892,14/12/2010 16:53,16422
538894,14/12/2010 17:22,16161
538895,15/12/2010 09:07,14401
538896,15/12/2010 09:09,16145
538899,15/12/2010 09:49,16817
538900,15/12/2010 09:51,13078
538901,15/12/2010 09:58,17629
538902,15/12/2010 10:04,14150
538903,15/12/2010 10:17,13496
538905,15/12/2010 10:31,13611
538907,15/12/2010 10:40,15373
538908,15/12/2010 10:41,16954
538909,15/12/2010 10:48,13491
538910,15/12/2010 10:54,17454
538917,15/12/2010 10:57,17449
538935,15/12/2010 11:08,18168
538942,15/12/2010 11:14,17346
538943,15/12/2010 11:15,14060
538944,15/12/2010 11:21,13295
538945,15/12/2010 11:22,17230
538951,15/12/2010 11:26,16782
538967,15/12/2010 11:32,13495
538968,15/12/2010 11:34,15384
538991,15/12/2010 11:53,17511
538992,15/12/2010 11:56,15950
538993,15/12/2010 12:01,15512
538994,15/12/2010 12:05,17525
538995,15/12/2010 12:05,13458
538996,15/12/2010 12:06,15465
538998,15/12/2010 12:08,15061
538999,15/12/2010 12:09,16003
539000,15/12/2010 12:27,13092
539001,15/12/2010 12:29,16353
539002,15/12/2010 12:30,14527
539004,15/12/2010 12:43,13426
539005,15/12/2010 12:47,16638
539006,15/12/2010 12:54,15101
539007,15/12/2010 13:00,17894
539008,15/12/2010 13:21,17033
539009,15/12/2010 13:24,13221
539010,15/12/2010 13:24,15005
539011,15/12/2010 13:25,14201
539012,15/12/2010 13:26,17858
539014,15/12/2010 13:37,17692
539015,15/12/2010 13:38,15822
539016,15/12/2010 13:49,13418
539017,15/12/2010 13:50,13418
539018,15/12/2010 14:00,16134
539019,15/12/2010 14:12,17551
539030,15/12/2010 14:25,13089
539032,15/12/2010 14:25,18050
539033,15/12/2010 14:26,16365
539034,15/12/2010 14:29,16161
539036,15/12/2010 14:35,14913
539038,15/12/2010 14:45,15641
539039,15/12/2010 15:00,13124
539040,15/12/2010 15:14,17214
539041,15/12/2010 15:34,15456
539042,15/12/2010 15:37,15062
539043,15/12/2010 15:45,12928
539044,15/12/2010 15:47,15727
539046,15/12/2010 15:50,17980
539047,15/12/2010 16:03,15290
539048,15/12/2010 16:19,17752
539049,15/12/2010 16:21,15615
539050,15/12/2010 16:21,12577
539051,15/12/2010 16:24,15615
539052,15/12/2010 16:26,15615
539053,15/12/2010 16:32,16725
539056,15/12/2010 16:38,16725
539064,15/12/2010 16:50,17912
539075,15/12/2010 17:28,17189
539076,16/12/2010 08:03,16525
539077,16/12/2010 08:05,13089
539078,16/12/2010 08:10,13408
539079,16/12/2010 08:39,17496
539080,16/12/2010 08:41,16607
539082,16/12/2010 09:22,13317
539083,16/12/2010 09:23,13317
539084,16/12/2010 09:31,13890
539085,16/12/2010 09:35,12748
539086,16/12/2010 09:35,17001
539087,16/12/2010 09:44,13093
539088,16/12/2010 09:45,13093
539089,16/12/2010 09:46,15246
539091,16/12/2010 09:52,13756
539092,16/12/2010 10:08,15482
539093,16/12/2010 10:10,15482
539094,16/12/2010 10:12,13021
539095,16/12/2010 10:18,16037
539096,16/12/2010 10:19,13089
539098,16/12/2010 10:28,14841
539099,16/12/2010 10:30,16670
539101,16/12/2010 10:35,16029
539102,16/12/2010 10:37,16029
539103,16/12/2010 10:38,16985
539105,16/12/2010 10:43,14825
539106,16/12/2010 10:51,16705
539107,16/12/2010 10:52,16705
539108,16/12/2010 11:03,16013
539109,16/12/2010 11:07,16013
539111,16/12/2010 11:11,14414
539112,16/12/2010 11:15,13468
539113,16/12/2010 11:24,12494
539118,16/12/2010 11:27,15563
539142,16/12/2010 11:35,14849
539143,16/12/2010 11:35,14849
539144,16/12/2010 11:36,12980
539160,16/12/2010 11:43,16746
539181,16/12/2010 11:51,12748
539185,16/12/2010 11:53,16470
539196,16/12/2010 12:09,18055
539201,16/12/2010 12:11,14878
539211,16/12/2010 12:15,16743
539212,16/12/2010 12:20,17146
539213,16/12/2010 12:23,12877
539214,16/12/2010 12:31,17062
539215,16/12/2010 12:42,15574
539216,16/12/2010 12:42,12748
539217,16/12/2010 12:46,15394
539218,16/12/2010 12:48,15574
539219,16/12/2010 12:55,17951
539222,16/12/2010 13:00,14621
539225,16/12/2010 13:02,15379
539226,16/12/2010 13:05,14309
539240,16/12/2010 13:15,15194
539243,16/12/2010 13:21,18116
539246,16/12/2010 13:33,14606
539247,16/12/2010 13:33,15311
539248,16/12/2010 13:33,17288
539249,16/12/2010 13:43,14709
539250,16/12/2010 13:44,15157
539252,16/12/2010 14:17,17744
539254,16/12/2010 14:25,13199
539255,16/12/2010 14:26,16316
539256,16/12/2010 14:27,15601
539257,16/12/2010 14:29,16210
539259,16/12/2010 14:32,13050
539261,16/12/2010 14:34,15620
539262,16/12/2010 14:35,15789
539263,16/12/2010 14:36,16560
539264,16/12/2010 15:02,15224
539266,16/12/2010 15:07,17068
539267,16/12/2010 15:23,13534
539268,16/12/2010 15:24,13534
539269,16/12/2010 15:27,17580
539272,16/12/2010 15:29,15759
539275,16/12/2010 15:34,13408
539280,16/12/2010 15:40,14373
539281,16/12/2010 15:45,18176
539282,16/12/2010 15:45,16770
539283,16/12/2010 15:47,14092
539285,16/12/2010 15:59,15366
539286,16/12/2010 16:05,14735
539288,16/12/2010 16:28,17857
539290,16/12/2010 16:36,16271
539292,16/12/2010 16:42,16539
539293,16/12/2010 16:42,18223
539294,16/12/2010 16:45,15532
539295,16/12/2010 16:54,13767
539296,16/12/2010 17:01,16816
539297,16/12/2010 17:20,17691
539298,16/12/2010 17:29,14180
539299,16/12/2010 17:30,14180
539303,16/12/2010 17:34,16684
539304,16/12/2010 17:36,16684
539305,16/12/2010 17:37,14334
539306,16/12/2010 17:38,17659
539307,16/12/2010 17:43,13694
539308,16/12/2010 17:48,17412
539309,16/12/2010 17:49,16945
539310,16/12/2010 17:51,14344
539311,16/12/2010 17:53,14643
539312,16/12/2010 18:01,15197
539313,16/12/2010 18:18,14220
539314,16/12/2010 18:20,13874
539315,16/12/2010 18:23,18260
539316,16/12/2010 18:38,17848
539317,16/12/2010 19:04,17392
539318,16/12/2010 19:09,12348
539319,16/12/2010 19:10,12967
539320,16/12/2010 19:16,14911
539321,16/12/2010 19:19,14723
539322,16/12/2010 19:22,14713
539324,16/12/2010 19:51,14985
539325,17/12/2010 08:20,13004
539326,17/12/2010 09:22,14560
539327,17/12/2010 09:24,12600
539328,17/12/2010 09:37,13854
539330,17/12/2010 09:38,12370
539331,17/12/2010 09:39,16013
539332,17/12/2010 09:45,12931
539333,17/12/2010 09:52,13627
539334,17/12/2010 10:12,12748
539335,17/12/2010 10:32,15291
539336,17/12/2010 10:34,17790
539338,17/12/2010 10:54,17404
539351,17/12/2010 11:23,12551
539353,17/12/2010 11:30,12782
539374,17/12/2010 11:40,14769
539379,17/12/2010 11:43,15780
539391,17/12/2010 11:51,12417
539395,17/12/2010 11:52,12471
539398,17/12/2010 11:53,12471
539400,17/12/2010 12:00,12971
539401,17/12/2010 12:02,12709
539403,17/12/2010 12:21,12647
539404,17/12/2010 12:24,17315
539405,17/12/2010 12:38,12621
539406,17/12/2010 12:43,16711
539407,17/12/2010 12:56,12726
539408,17/12/2010 12:56,12720
539410,17/12/2010 13:17,16353
539411,17/12/2010 13:29,14243
539414,17/12/2010 13:45,16931
539415,17/12/2010 13:49,15204
539416,17/12/2010 13:56,17888
539417,17/12/2010 13:57,17007
539418,17/12/2010 13:58,17007
539419,17/12/2010 14:10,12431
539420,17/12/2010 14:15,15160
539421,17/12/2010 14:21,14016
539422,17/12/2010 14:23,13033
539423,17/12/2010 14:24,15811
539435,17/12/2010 14:46,12691
539439,17/12/2010 15:14,13869
539440,17/12/2010 15:15,16607
539442,17/12/2010 15:39,16558
539443,17/12/2010 15:52,14031
539444,17/12/2010 15:52,14146
539445,17/12/2010 15:57,17865
539446,17/12/2010 15:58,12705
539447,17/12/2010 16:00,12395
539450,17/12/2010 16:53,15570
539452,17/12/2010 17:06,15856
539454,17/12/2010 17:12,17377
539455,17/12/2010 17:17,12748
539456,17/12/2010 17:23,16885
539459,17/12/2010 17:33,12839
539460,17/12/2010 18:07,12931
539461,19/12/2010 10:21,17243
539462,19/12/2010 11:19,14032
539463,19/12/2010 11:19,18077
539464,19/12/2010 11:35,17913
539465,19/12/2010 11:38,16684
539466,19/12/2010 12:46,12668
539468,19/12/2010 13:31,15044
539469,19/12/2010 13:59,17841
539470,19/12/2010 14:03,14472
539471,19/12/2010 14:16,17358
539472,19/12/2010 14:23,15581
539473,19/12/2010 14:24,14911
539474,19/12/2010 14:27,15581
539475,19/12/2010 14:41,16686
539477,19/12/2010 14:58,18245
539478,19/12/2010 15:07,17343
539483,19/12/2010 15:31,17218
539484,19/12/2010 15:44,15640
539487,20/12/2010 09:22,16153
539488,20/12/2010 09:37,12377
539489,20/12/2010 09:41,16684
539490,20/12/2010 10:00,17069
539491,20/12/2010 10:09,14646
539496,20/12/2010 10:38,13050
539497,20/12/2010 10:41,12944
539498,20/12/2010 10:48,15279
539501,20/12/2010 11:08,17085
539502,20/12/2010 11:14,14099
539551,20/12/2010 11:38,12721
539561,20/12/2010 11:41,16422
539564,20/12/2010 11:45,18092
539567,20/12/2010 11:58,13104
539570,20/12/2010 12:05,15078
539571,20/12/2010 12:06,15078
539572,20/12/2010 12:14,14113
539578,20/12/2010 12:45,13027
539579,20/12/2010 12:51,16713
539580,20/12/2010 12:51,15312
539581,20/12/2010 12:51,16143
539586,20/12/2010 13:08,14298
539587,20/12/2010 13:10,14298
539588,20/12/2010 13:11,14527
539590,20/12/2010 13:21,14733
539591,20/12/2010 13:24,14062
539592,20/12/2010 13:27,13319
539593,20/12/2010 13:31,13319
539594,20/12/2010 13:31,17621
539597,20/12/2010 13:52,17090
539604,20/12/2010 14:06,16353
539607,20/12/2010 14:10,12681
539609,20/12/2010 14:15,15527
539610,20/12/2010 14:33,14606
539628,20/12/2010 14:49,18097
539629,20/12/2010 14:51,14062
539630,20/12/2010 14:59,17230
539633,20/12/2010 15:09,17230
539634,20/12/2010 15:12,17230
539635,20/12/2010 15:14,14051
539636,20/12/2010 15:15,12481
539637,20/12/2010 15:22,14083
539639,20/12/2010 15:26,14083
539641,20/12/2010 15:30,15311
539642,20/12/2010 15:35,15867
539645,20/12/2010 16:03,17230
539646,20/12/2010 16:04,17230
539647,20/12/2010 16:08,15460
539653,20/12/2010 16:50,13564
539654,20/12/2010 17:05,17340
539658,21/12/2010 09:34,17213
539659,21/12/2010 09:47,15034
539660,21/12/2010 09:48,15581
539662,21/12/2010 10:18,14135
539663,21/12/2010 10:26,17961
539664,21/12/2010 10:30,14135
539666,21/12/2010 10:41,16029
539675,21/12/2010 10:51,12971
539676,21/12/2010 10:54,12423
539688,21/12/2010 11:00,12678
539716,21/12/2010 12:57,17990
539717,21/12/2010 13:03,15208
539720,21/12/2010 13:22,16996
539721,21/12/2010 13:34,17306
539722,21/12/2010 13:45,14911
539723,21/12/2010 13:49,14737
539724,21/12/2010 13:53,13029
539725,21/12/2010 13:58,17211
539727,21/12/2010 14:26,12678
539728,21/12/2010 14:26,16270
539730,21/12/2010 14:54,13487
539731,21/12/2010 15:05,14646
539732,21/12/2010 15:09,16996
539752,21/12/2010 15:43,12515
539754,21/12/2010 16:06,12748
539755,21/12/2010 16:08,17961
539760,21/12/2010 17:16,17400
539761,22/12/2010 10:29,17593
539762,22/12/2010 10:29,13953
539764,22/12/2010 11:07,14533
539766,22/12/2010 11:11,14092
539826,22/12/2010 12:39,15044
539828,22/12/2010 12:44,15044
539829,22/12/2010 12:47,12734
539831,22/12/2010 13:17,14606
539835,22/12/2010 13:39,16477
539836,22/12/2010 13:46,17894
539837,22/12/2010 13:48,14532
539840,22/12/2010 14:28,12383
539858,22/12/2010 16:19,18092
539859,22/12/2010 16:23,17905
539864,23/12/2010 09:55,15562
539865,23/12/2010 09:59,15587
539867,23/12/2010 10:38,13922
539920,23/12/2010 11:06,14085
539921,23/12/2010 11:09,12748
539933,23/12/2010 11:24,15235
539946,23/12/2010 11:46,13817
539953,23/12/2010 12:03,12748
539954,23/12/2010 12:04,13777
539957,23/12/2010 12:58,12585
539978,23/12/2010 14:06,13165
539981,23/12/2010 14:35,13304
539982,23/12/2010 14:40,15311
539984,23/12/2010 14:58,14911
539985,23/12/2010 15:16,15856
539987,23/12/2010 15:32,12748
539988,23/12/2010 16:06,18116
539993,04/01/2011 10:00,13313
540001,04/01/2011 10:22,18097
540002,04/01/2011 10:23,16656
540003,04/01/2011 10:37,16875
540004,04/01/2011 10:37,13094
540005,04/01/2011 10:38,17315
540013,04/01/2011 11:30,16255
540014,04/01/2011 11:34,14606
540015,04/01/2011 11:40,13319
540016,04/01/2011 11:42,16282
540017,04/01/2011 11:48,13963
540019,04/01/2011 12:18,12957
540020,04/01/2011 12:45,14462
540021,04/01/2011 12:51,17841
540022,04/01/2011 12:57,17188
540023,04/01/2011 12:58,15039
540024,04/01/2011 13:03,15039
540025,04/01/2011 13:22,17428
540027,04/01/2011 13:30,14210
540028,04/01/2011 13:38,14180
540029,04/01/2011 13:47,16029
540031,04/01/2011 13:50,17975
540032,04/01/2011 13:50,13397
540033,04/01/2011 14:12,13680
540040,04/01/2011 14:20,12483
540043,04/01/2011 14:21,15164
540059,04/01/2011 14:33,17457
540060,04/01/2011 14:40,14732
540073,04/01/2011 14:47,16814
540093,04/01/2011 15:24,16725
540094,04/01/2011 15:33,14221
540095,04/01/2011 15:40,14553
540096,04/01/2011 15:43,13253
540098,04/01/2011 15:50,16241
540099,04/01/2011 16:41,15808
540113,05/01/2011 09:11,13126
540114,05/01/2011 09:44,15498
540115,05/01/2011 09:51,15235
540120,05/01/2011 10:08,17675
540121,05/01/2011 10:35,16145
540122,05/01/2011 10:39,13694
540126,05/01/2011 10:45,13798
540130,05/01/2011 10:46,13798
540146,05/01/2011 10:51,15002
540148,05/01/2011 10:58,14189
540149,05/01/2011 11:00,12921
540153,05/01/2011 11:25,15841
540157,05/01/2011 11:41,15311
540159,05/01/2011 11:47,16112
540160,05/01/2011 11:50,15769
540161,05/01/2011 11:52,16719
